orf_name	Conservation	Essential	Publication count	Abundance
YHL031C	28	0	59	6.38
YHL030W	13	0	43	61.7
YHL029C	11	0	32	100.0
YHL028W	10	0	18	1.87
YHL027W	11	0	78	18.4
YHL026C	10	0	8	7.61
YHL025W	6	0	82	25.6
YHL024W	10	0	31	4.78
YHL023C	11	0	40	7.89
YHL022C	11	0	86	1.73
YHL021C	12	0	23	138.0
YHL020C	7	0	77	29.5
YHL019W-A	0	0	0	0.056
YHL019C	11	0	21	21.4
YHL018W	7	0	11	19.0
YHL017W	10	0	12	119.0
YHL016C	16	0	16	2.15
YHL015W-A	1	0	4	0.353
YHL015W	29	1	60	2336.0
YHL014C	11	0	21	18.3
YHL013C	13	0	19	23.7
YHL012W	10	0	14	141.0
YHL011C	19	0	38	128.0
YHL010C	29	0	14	1.87
YHL009C	9	0	21	20.6
YHL008C	12	0	21	2.89
YHL006W-A	3	0	0	0.25
YHL007C	22	0	138	53.9
YHL006C	6	0	31	1.62
YHL004W	15	0	27	169.0
YHL005C	4	0	0	1.56
YHL003C	14	0	42	50.4
YHL002W	14	0	46	28.9
YHL002C-A	0	0	0	0.088
YHL001W	13	0	43	1101.0
YHR001W	26	0	28	38.1
YHR001W-A	7	0	25	79.5
YHR002W	26	0	11	1.3
YHR003C	10	0	22	127.0
YHR004C	10	0	42	7.17
YHR005C	23	0	79	140.0
YHR005C-A	11	1	56	406.0
YHR006W	10	0	29	45.4
YHR007C	25	1	43	732.0
YHR007C-A	3	0	4	0.0
YHR008C	29	0	87	181.0
YHR009C	15	0	26	71.3
YHR010W	29	0	60	605.0
YHR011W	28	0	21	9.34
YHR012W	14	0	63	62.2
YHR013C	23	0	50	237.0
YHR014W	4	0	48	1.7
YHR015W	11	0	16	1.42
YHR016C	24	0	33	3.32
YHR017W	11	0	16	4.36
YHR018C	27	0	22	367.0
YHR019C	27	1	33	384.0
YHR020W	16	1	37	460.0
YHR021C	26	0	40	433.0
YHR021W-A	3	0	8	1.53
YHR022C	11	0	12	1.47
YHR022C-A	2	0	3	0.0
YHR023W	23	1	75	27.2
YHR024C	27	1	24	362.0
YHR025W	14	0	50	838.0
YHR026W	29	0	34	106.0
YHR027C	29	0	116	2280.0
YHR028W-A	1	0	0	0.004
YHR028C	26	0	22	19.5
YHR029C	10	0	17	73.3
YHR030C	25	0	245	71.3
YHR031C	11	0	95	5.56
YHR032W	20	0	14	0.062
YHR032W-A	2	0	0	0.0
YHR032C-A	0	0	0	0.0
YHR033W	10	0	18	12.3
YHR034C	11	0	58	29.4
YHR035W	11	0	17	3.19
YHR036W	11	1	21	12.3
YHR037W	27	0	29	228.0
YHR038W	11	0	24	25.6
YHR039C	16	0	25	179.0
YHR039C-A	11	0	44	371.0
YHR040W	11	1	12	24.9
YHR041C	11	0	107	13.6
YHR042W	28	1	36	440.0
YHR043C	9	0	17	30.3
YHR044C	9	0	13	11.8
YHR045W	11	0	17	24.6
YHR046C	26	0	21	61.2
YHR047C	10	0	21	647.0
YHR048W	11	0	12	1.99
YHR049W	10	0	14	280.0
YHR049C-A	4	0	0	0.0
YHR050W	11	0	26	2.77
YHR050W-A	4	0	5	0.0
YHR051W	14	0	40	309.0
YHR052W	11	0	78	540.0
YHR052W-A	0	0	0	0.0
YHR053C	0	0	19	228.0
YHR054C	10	0	7	0.086
YHR054W-A	0	0	0	0.0
YHR055C	0	0	19	56.1
YHR056W-A	0	0	0	0.024
YHR056C	10	0	45	18.1
YHR057C	20	0	21	5.64
YHR058C	12	1	58	46.7
YHR059W	11	0	27	33.6
YHR060W	11	0	32	9.07
YHR061C	6	0	38	11.3
YHR062C	24	1	37	73.1
YHR063C	11	0	21	63.8
YHR063W-A	4	0	0	1.26
YHR064C	14	0	63	1130.0
YHR065C	29	1	26	50.1
YHR066W	26	0	71	92.0
YHR067W	11	0	28	7.34
YHR068W	28	1	21	409.0
YHR069C	29	1	57	61.3
YHR070W	29	1	17	60.9
YHR069C-A	0	0	0	0.0
YHR070C-A	4	0	0	0.076
YHR071W	10	0	15	3.31
YHR072W	26	1	24	75.8
YHR071C-A	4	0	0	0.099
YHR072W-A	10	1	33	145.0
YHR073W	13	0	47	19.3
YHR073W-A	0	0	0	0.0
YHR073C-B	0	0	0	0.0
YHR074W	27	1	24	38.1
YHR075C	29	0	17	2.38
YHR076W	27	0	32	46.6
YHR077C	27	0	62	43.0
YHR078W	11	0	15	4.45
YHR079C	14	0	113	3.73
YHR079C-A	9	0	18	1.6
YHR080C	10	0	17	3.24
YHR081W	10	0	64	31.8
YHR082C	11	0	53	25.2
YHR083W	10	1	37	39.2
YHR084W	11	0	98	21.4
YHR085W	14	1	35	226.0
YHR086W	14	0	54	27.3
YHR086W-A	2	0	3	0.0
YHR087W	10	0	22	103.0
YHR088W	27	1	51	50.0
YHR089C	10	1	66	1028.0
YHR090C	14	0	56	3.2
YHR091C	10	0	17	2.26
YHR092C	13	0	25	1.12
YHR093W	4	0	0	1.55
YHR094C	13	0	46	191.0
YHR095W	4	0	0	1.38
YHR096C	12	0	32	4.47
YHR097C	10	0	26	10.7
YHR098C	24	0	36	168.0
YHR099W	28	0	112	14.8
YHR100C	13	0	17	1.83
YHR101C	10	1	18	25.9
YHR102W	11	1	25	15.3
YHR103W	10	0	20	6.6
YHR104W	23	0	36	255.0
YHR105W	6	0	18	2.14
YHR106W	10	0	28	31.6
YHR107C	23	1	109	105.0
YHR108W	14	0	60	136.0
YHR109W	11	0	12	24.6
YHR110W	10	0	20	12.5
YHR111W	28	0	65	41.9
YHR112C	10	0	14	43.3
YHR113W	26	0	20	12.3
YHR114W	14	0	45	136.0
YHR115C	11	0	38	24.6
YHR116W	11	0	25	20.7
YHR117W	10	0	31	64.6
YHR118C	11	1	61	23.6
YHR119W	12	0	113	17.7
YHR120W	14	0	34	15.1
YHR121W	11	0	60	84.7
YHR122W	28	1	23	29.1
YHR123W	10	0	22	28.4
YHR124W	8	0	53	0.203
YHR125W	3	0	0	1.29
YHR126C	4	0	6	0.0
YHR127W	7	0	18	25.7
YHR128W	27	1	26	170.0
YHR129C	22	0	51	13.1
YHR130C	3	0	0	1.24
YHR131W-A	3	0	0	0.0
YHR131C	7	0	24	3.35
YHR132C	23	0	18	25.0
YHR132W-A	11	0	26	39.1
YHR133C	9	0	21	59.4
YHR134W	12	0	41	2.03
YHR135C	24	0	75	48.1
YHR136C	4	0	21	37.4
YHR137W	10	0	27	124.0
YHR137C-A	0	0	0	0.025
YHR138C	8	0	15	17.9
YHR139C	10	0	11	2.49
YHR139C-A	3	0	0	1.63
YHR140W	11	0	12	1.84
YHR141C	28	0	42	703.0
YHR142W	13	0	39	22.1
YHR143W	10	0	23	0.759
YHR143W-A	10	1	62	81.4
YHR144C	14	0	13	12.6
YHR145C	5	0	0	1.33
YHR146W	8	0	18	189.0
YHR147C	15	0	26	65.6
YHR148W	28	1	34	61.4
YHR149C	7	0	13	23.0
YHR150W	11	0	14	2.61
YHR151C	10	0	17	1.86
YHR152W	10	0	54	8.48
YHR153C	5	0	11	1.27
YHR154W	11	0	64	17.6
YHR155W	14	0	22	11.1
YHR156C	11	0	28	7.41
YHR157W	4	0	24	1.49
YHR158C	11	0	51	43.9
YHR159W	6	0	16	5.37
YHR160C	5	0	26	1.37
YHR161C	11	0	37	12.6
YHR162W	13	0	23	53.4
YHR163W	11	0	16	114.0
YHR164C	11	1	97	23.4
YHR165W-A	0	0	0	0.216
YHR165C	28	1	113	14.9
YHR166C	28	1	75	3.48
YHR167W	6	0	57	32.9
YHR168W	14	0	16	3.13
YHR169W	29	1	25	48.3
YHR170W	29	1	78	248.0
YHR171W	29	0	55	2.45
YHR172W	14	1	43	22.6
YHR173C	4	0	3	2.4
YHR174W	22	0	73	15998.0
YHR175W	13	0	20	9.51
YHR175W-A	2	0	6	0.0
YHR176W	11	0	17	1.38
YHR177W	10	0	10	1.88
YHR178W	11	0	47	4.82
YHR179W	16	0	37	428.0
YHR180W	2	0	0	1.56
YHR180W-A	1	0	0	0.0
YHR180C-B	0	0	0	0.0
YHR181W	24	0	30	20.3
YHR182W	11	0	20	12.3
YHR183W	28	0	48	3195.0
YHR182C-A	0	0	0	0.095
YHR184W	6	0	20	1.89
YHR185C	7	0	15	1.65
YHR186C	28	1	64	3.01
YHR187W	13	0	50	58.7
YHR188C	27	1	19	41.3
YHR189W	11	0	22	4.23
YHR190W	26	1	37	208.0
YHR191C	11	0	71	1.65
YHR192W	10	0	14	33.3
YHR193C	22	0	57	1160.0
YHR194W	14	0	23	10.9
YHR193C-A	0	0	0	0.0
YHR195W	5	0	22	25.5
YHR196W	11	1	50	1147.0
YHR197W	11	1	58	164.0
YHR198C	11	0	22	15.4
YHR199C	10	0	24	49.4
YHR199C-A	4	1	10	0.338
YHR200W	28	0	148	153.0
YHR201C	25	0	23	74.5
YHR202W	14	0	15	3.92
YHR203C	27	0	108	2495.0
YHR204W	11	0	29	4.95
YHR205W	18	0	121	57.9
YHR206W	11	0	75	21.1
YHR207C	11	0	21	59.9
YHR208W	24	0	37	1003.0
YHR209W	10	0	12	39.6
YHR210C	10	0	11	1.71
YHR211W	10	0	19	0.183
YHR212C	3	0	0	9.11
YHR212W-A	7	0	4	0.0
YHR213W	10	0	5	1.67
YHR213W-A	2	0	3	0.191
YHR213W-B	3	0	3	0.0
YHR214W	4	0	9	0.129
YHR214W-A	5	0	0	1.38
YHR214C-D	4	0	2	1.43
YHR214C-E	4	0	2	0.0
YHR215W	13	0	13	404.0
YHR216W	28	0	39	139.0
YHR217C	9	0	0	1.4
YHR218W	10	0	6	1.44
YHR218W-A	6	0	6	1.31
YHR219W	10	0	6	1.37
YHR219C-A	0	0	0	0.0
YIL177W-A	0	0	0	0.007
YIL177C	10	0	10	1.47
YIL176C	5	0	7	1.14
YIL173W	14	0	21	4.52
YIL171W-A	2	0	0	1.54
YIL172C	14	0	12	2.84
YIL169C	10	0	9	2.79
YIL166C	12	0	12	1.32
YIL165C	9	0	12	37.4
YIL164C	9	0	10	1.47
YIL163C	4	0	3	1.61
YIL162W	13	0	40	21.3
YIL161W	8	0	23	21.8
YIL160C	14	0	30	7.78
YIL159W	10	0	73	12.4
YIL158W	6	0	14	4.81
YIL156W-A	4	0	0	0.074
YIL157C	13	0	24	17.4
YIL156W-B	11	0	6	5.14
YIL156W	11	0	34	7.24
YIL155C	13	0	32	98.9
YIL154C	11	0	39	37.7
YIL153W	15	0	65	44.4
YIL152W	4	0	15	1.46
YIL151C	10	0	16	3.89
YIL150C	11	1	49	27.6
YIL149C	10	0	62	33.6
YIL148W	26	0	60	420.0
YIL147C	13	1	48	6.67
YIL146C	11	0	31	110.0
YIL145C	16	0	16	92.0
YIL144W	14	1	90	15.2
YIL143C	29	1	51	20.7
YIL142W	29	1	51	114.0
YIL142C-A	2	0	0	0.258
YIL141W	4	0	0	1.97
YIL140W	10	0	32	13.4
YIL139C	10	0	50	1.55
YIL138C	14	0	43	238.0
YIL137C	11	0	19	106.0
YIL136W	10	0	30	240.0
YIL135C	7	0	23	32.0
YIL134C-A	2	0	3	2.16
YIL134W	29	0	30	1.53
YIL133C	13	0	79	916.0
YIL132C	6	0	35	4.92
YIL131C	11	0	60	14.2
YIL130W	11	0	28	18.8
YIL129C	14	1	31	7.28
YIL128W	21	0	47	56.8
YIL127C	10	0	14	36.9
YIL126W	28	1	100	63.2
YIL125W	29	0	48	272.0
YIL124W	14	0	47	51.2
YIL123W	10	0	28	15.5
YIL122W	5	0	28	7.21
YIL121W	10	0	24	29.2
YIL120W	10	0	16	1.52
YIL119C	6	0	18	12.1
YIL118W	14	1	56	103.0
YIL117C	7	0	15	4.9
YIL116W	16	0	17	111.0
YIL115W-A	1	0	0	0.143
YIL115C	10	1	89	174.0
YIL114C	10	0	25	7.15
YIL113W	10	0	22	2.21
YIL112W	11	0	36	2.99
YIL111W	10	0	25	28.0
YIL110W	14	0	23	32.2
YIL109C	25	1	84	83.3
YIL108W	14	0	19	17.1
YIL107C	14	0	24	16.7
YIL106W	25	1	43	56.8
YIL105W-A	0	0	2	0.0
YIL105C	11	0	55	62.2
YIL104C	23	1	25	58.0
YIL103W	27	0	34	29.7
YIL102C-A	6	0	3	0.0
YIL102C	4	0	5	1.09
YIL101C	9	0	32	6.3
YIL100W	1	0	0	1.26
YIL100C-A	0	0	0	0.0
YIL099W	14	0	14	1.35
YIL098C	9	0	31	13.6
YIL097W	11	0	27	11.9
YIL096C	14	0	19	22.9
YIL095W	10	0	54	18.3
YIL094C	13	0	33	343.0
YIL093C	14	0	23	57.5
YIL092W	4	0	16	4.17
YIL091C	28	1	23	30.5
YIL090W	14	0	39	28.3
YIL089W	4	0	13	1.54
YIL088C	11	0	21	16.0
YIL087C	11	0	22	3.29
YIL086C	3	0	0	1.17
YIL085C	12	0	16	24.9
YIL084C	11	0	70	9.29
YIL083C	28	1	15	80.4
YIL082W	0	0	0	1.8
YIL079C	11	0	36	14.3
YIL078W	28	1	46	842.0
YIL077C	10	0	18	8.82
YIL076W	11	0	73	277.0
YIL075C	28	1	99	443.0
YIL074C	14	0	31	99.7
YIL073C	10	0	22	1.46
YIL072W	12	0	42	1.91
YIL071W-A	1	0	0	0.0
YIL071C	11	0	18	5.38
YIL070C	14	0	47	119.0
YIL069C	29	0	79	1170.0
YIL068W-A	1	0	0	0.203
YIL068C	15	1	68	25.8
YIL066W-A	1	0	0	0.16
YIL067C	12	0	12	5.21
YIL066C	29	0	34	21.2
YIL065C	14	0	62	46.4
YIL064W	23	0	19	40.4
YIL063C	10	1	27	96.3
YIL062C	11	1	41	156.0
YIL061C	11	1	49	7.94
YIL060W	5	0	6	1.6
YIL058W	3	0	0	1.22
YIL059C	3	0	0	1.25
YIL057C	7	0	17	40.1
YIL056W	11	0	15	6.43
YIL055C	6	0	17	0.818
YIL054W	4	0	4	5.12
YIL053W	13	0	54	4643.0
YIL052C	27	0	41	793.0
YIL051C	14	1	33	2010.0
YIL050W	12	0	25	35.8
YIL049W	11	0	16	1.68
YIL048W	27	1	35	17.7
YIL047C-A	0	0	0	0.117
YIL047C	28	0	25	23.9
YIL046W-A	9	0	5	0.0
YIL046W	14	1	47	3.82
YIL045W	10	0	22	9.44
YIL044C	11	0	27	78.5
YIL043C	27	0	36	163.0
YIL042C	22	0	20	35.5
YIL041W	13	0	34	910.0
YIL040W	6	0	51	16.3
YIL039W	13	0	25	30.1
YIL038C	11	0	57	53.7
YIL037C	6	0	15	4.41
YIL036W	10	0	45	32.1
YIL035C	22	0	106	105.0
YIL034C	27	0	50	94.4
YIL033C	25	0	93	136.0
YIL032C	2	0	0	1.31
YIL031W	10	1	49	6.09
YIL030W-A	1	0	0	0.0
YIL029W-A	3	0	0	0.319
YIL030C	10	0	68	17.6
YIL029C	7	0	11	1.37
YIL028W	3	0	0	1.52
YIL027C	11	0	21	88.2
YIL026C	11	1	47	36.3
YIL025C	3	0	0	1.69
YIL024C	7	0	8	12.0
YIL023C	26	0	19	28.3
YIL022W	27	1	92	99.3
YIL021W	29	1	139	132.0
YIL021C-A	0	0	0	0.0
YIL020C-A	2	0	0	0.089
YIL020C	15	0	16	79.4
YIL019W	11	1	16	3.27
YIL018W	27	0	85	613.0
YIL017C	10	0	32	2.28
YIL016W	6	0	34	66.7
YIL015W	12	0	25	23.4
YIL014C-A	4	0	8	0.0
YIL014W	10	0	17	17.1
YIL013C	10	0	27	1.23
YIL012W	4	0	0	1.4
YIL011W	9	0	18	0.735
YIL010W	12	0	22	29.3
YIL009C-A	6	0	32	1.54
YIL009W	12	0	18	85.7
YIL008W	11	0	58	19.4
YIL007C	27	0	28	8.75
YIL006W	10	0	25	1.21
YIL005W	10	0	23	57.4
YIL004C	11	1	64	8.38
YIL003W	26	1	23	10.2
YIL002W-A	5	0	11	4.29
YIL002C	11	0	45	3.07
YIL001W	22	0	13	2.32
YIR001C	10	0	35	67.3
YIR002C	11	0	81	2.31
YIR003W	6	0	33	46.8
YIR004W	16	0	21	110.0
YIR005W	13	0	47	8.87
YIR006C	10	1	81	99.6
YIR007W	13	0	16	9.62
YIR008C	27	1	41	257.0
YIR009W	11	0	43	8.11
YIR010W	11	1	51	13.1
YIR011C	11	1	19	16.8
YIR012W	10	1	24	237.0
YIR013C	10	0	10	1.25
YIR014W	6	0	13	1.94
YIR015W	11	1	17	16.2
YIR016W	6	0	10	1.49
YIR017W-A	0	0	0	0.0
YIR017C	0	0	23	5.4
YIR018W	10	0	32	3.7
YIR018C-A	0	0	5	0.0
YIR019C	10	0	67	0.032
YIR020C	3	0	3	1.22
YIR020W-A	4	0	0	0.139
YIR021W	6	0	29	41.5
YIR020C-B	1	0	0	0.02
YIR021W-A	3	0	5	0.759
YIR022W	26	1	32	45.5
YIR023W	13	0	44	7.77
YIR023C-A	0	0	0	0.0
YIR024C	6	0	21	48.8
YIR025W	6	0	31	1.59
YIR026C	27	0	39	119.0
YIR027C	18	0	9	3.38
YIR028W	14	0	12	1.5
YIR029W	24	0	14	1.45
YIR030C	10	0	10	8.44
YIR030W-A	2	0	0	0.054
YIR031C	18	0	14	7.73
YIR032C	14	0	18	5.23
YIR033W	11	0	66	7.71
YIR034C	14	0	30	885.0
YIR035C	14	0	21	28.6
YIR036W-A	1	0	0	0.0
YIR036C	10	0	21	39.3
YIR037W	24	0	43	212.0
YIR038C	12	0	29	109.0
YIR039C	10	0	16	0.013
YIR040C	4	0	0	0.023
YIR041W	5	0	9	1.46
YIR042C	10	0	10	1.5
