gene_name_1	orf_name_1	uniprot_ac_1	gene_name_2	orf_name_2	uniprot_ac_2	FILENAME	interface_area	IntraclashesGroup1	IntraclashesGroup2	Interaction Energy	StabilityGroup1	StabilityGroup2
MCM22	YJR135C	P47167	CTF3	YLR381W	Q12748	P47167-Q12748-EXP-6qle.pdb1-K-0-I-0.pdb	1066.06982422	6.34631	32.5293	-14.5425	2.42006	58.0352
CTF19	YPL018W	Q02732	CTF3	YLR381W	Q12748	Q02732-Q12748-EXP-6qle.pdb1-P-0-I-0.pdb	249.989257812	15.2428	30.3678	-0.234401	103.878	53.3141
MCM16	YPR046W	Q12262	CTF3	YLR381W	Q12748	Q12262-Q12748-EXP-6qle.pdb1-H-0-I-0.pdb	2254.41064453	8.65412	34.0193	-48.2037	12.992	69.4879
POP7	YBR167C	P38291	POP6	YGR030C	P53218	P38291-P53218-EXP-3iab.pdb1-B-0-A-0.pdb	858.1262207030001	4.94402	8.61656	-20.7435	16.3477	-8.92673
RPP1	YHR062C	P38786	POP6	YGR030C	P53218	P38786-P53218-EXP-6agb.pdb1-I-0-F-0.pdb	318.294433594	10.4753	7.59683	-5.60794	85.6	26.9685
POP1	YNL221C	P41812	POP6	YGR030C	P53218	P41812-P53218-EXP-6ah3.pdb1-B-0-F-0.pdb	143.9375	58.624	8.10935	-0.743983	333.98	27.024
AME1	YBR211C	P38313	OKP1	YGR179C	P53298	P38313-P53298-EXP-6qlf.pdb1-U-0-Q-0.pdb	2761.94042969	14.9244	11.2256	-74.0426	60.5167	104.044
CHL4	YDR254W	P38907	OKP1	YGR179C	P53298	P38907-P53298-EXP-6qlf.pdb1-N-0-Q-0.pdb	236.3046875	22.3482	10.3589	-2.61589	109.067	77.6489
AME1	YBR211C	P38313	CTF19	YPL018W	Q02732	P38313-Q02732-EXP-6qlf.pdb1-U-0-P-0.pdb	1215.77148438	14.2225	21.1519	-19.0142	50.988	87.6608
CHL4	YDR254W	P38907	CTF19	YPL018W	Q02732	P38907-Q02732-EXP-6qlf.pdb1-N-0-P-0.pdb	1365.22460938	22.335	16.6631	-21.603	110.271	85.0384
SCC4	YER147C	P40090	CTF19	YPL018W	Q02732	P40090-Q02732-EXP-5w94.pdb1-A-0-E-0.pdb	494.762084961	63.416	2.50423	-3.41421	95.4451	9.49648
OKP1	YGR179C	P53298	CTF19	YPL018W	Q02732	P53298-Q02732-EXP-6qlf.pdb1-Q-0-P-0.pdb	949.649414062	10.8293	19.6036	-22.6937	81.8734	89.0544
AME1	YBR211C	P38313	NKP2	YLR315W	Q06162	P38313-Q06162-EXP-6nuw.pdb1-I-0-J-0.pdb	843.5278320310001	20.5913	21.5161	-17.133	63.3264	75.5243
OKP1	YGR179C	P53298	NKP2	YLR315W	Q06162	P53298-Q06162-EXP-6qlf.pdb1-Q-0-Z-0.pdb	755.5170898439999	11.8716	16.6376	-14.0443	88.2227	80.1054
AME1	YBR211C	P38313	NKP1	YDR383C	Q12493	P38313-Q12493-EXP-6qlf.pdb1-U-0-Y-0.pdb	1342.27832031	13.8679	12.0885	-31.3757	52.9822	114.287
CHL4	YDR254W	P38907	NKP1	YDR383C	Q12493	P38907-Q12493-EXP-6qlf.pdb1-N-0-Y-0.pdb	130.639648438	22.4284	10.3367	-1.17639	109.476	105.883
OKP1	YGR179C	P53298	NKP1	YDR383C	Q12493	P53298-Q12493-EXP-6qlf.pdb1-Q-0-Y-0.pdb	1678.22949219	8.63731	12.4409	-29.3515	89.5034	115.168
CTF19	YPL018W	Q02732	NKP1	YDR383C	Q12493	Q02732-Q12493-EXP-6qlf.pdb1-P-0-Y-0.pdb	300.8984375	18.1154	10.9974	-2.6018	81.4886	106.37
NKP2	YLR315W	Q06162	NKP1	YDR383C	Q12493	Q06162-Q12493-EXP-6qlf.pdb1-Z-0-Y-0.pdb	3183.55322266	11.9211	11.8747	-92.5759	82.4609	126.795
MCM21	YDR318W	Q06675	NKP1	YDR383C	Q12493	Q06675-Q12493-EXP-6qlf.pdb1-O-0-Y-0.pdb	330.772460938	10.5529	19.1481	-5.27835	40.5962	117.62
ATG12	YBR217W	P38316	ATG5	YPL149W	Q12380	P38316-Q12380-EXP-3w1s.pdb2-C-0-A-0.pdb	707.432617188	10.8878	34.7774	-7.36213	-5.24773	-1.9327
ATG16	YMR159C	Q03818	ATG5	YPL149W	Q12380	Q03818-Q12380-EXP-2dyo.pdb2-B-0-A-0.pdb	1475.63293457	2.52648	20.4471	-42.4962	18.7107	-22.7979
POP4	YBR257W	P38336	RPR2	YIR015W	P40571	P38336-P40571-EXP-6agb.pdb1-D-0-K-0.pdb	1452.46191406	6.99226	9.25125	-26.9558	77.9138	78.9446
POP4	YBR257W	P38336	POP3	YNL282W	P53833	P38336-P53833-EXP-6agb.pdb1-D-0-C-0.pdb	213.46826171900005	7.74331	6.42286	-3.96089	78.1023	82.4809
RPR2	YIR015W	P40571	POP3	YNL282W	P53833	P40571-P53833-EXP-6agb.pdb1-K-0-C-0.pdb	2040.79248047	8.56319	7.3772	-21.1539	80.5142	87.4212
SSH1	YBR283C	P38353	SBH2	YER019C-A	P52871	P38353-P52871-EXP-2ww9.pdb1-A-0-C-0.pdb	803.3604736330001	37.8251	0.443466	-15.9262	313.568	13.5088
CUE1	YMR264W	P38428	UBC7	YMR022W	Q02159	P38428-Q02159-EXP-4jqu.pdb1-B-0-A-0.pdb	1026.95288086	3.2966	15.8804	-30.4509	-1.70075	-27.3822
MMS21	YEL019C	P38632	SMC5	YOL034W	Q08204	P38632-Q08204-EXP-3htk.pdb1-C-0-B-0.pdb	1941.46313477	45.5892	4.158	-62.5259	106.794	31.8084
ATX1	YNL259C	P38636	CCC2	YDR270W	P38995	P38636-P38995-EXP-pdb2ggp.ent-A-0-B-0.pdb	541.1687011719999	2.45031	2.4717	-4.12017	7.49086	39.8413
SHU1	YHL006C	P38751	SHU2	YDR078C	P38957	P38751-P38957-EXP-5xyn.pdb1-C-0-D-0.pdb	1498.73291016	15.7437	26.4728	-33.8965	5.59015	40.6288
SHU1	YHL006C	P38751	PSY3	YLR376C	Q12318	P38751-Q12318-EXP-5xyn.pdb1-C-0-A-0.pdb	1458.90917969	17.5462	23.3225	-38.4121	8.62037	16.9777
SHU2	YDR078C	P38957	PSY3	YLR376C	Q12318	P38957-Q12318-EXP-5xyn.pdb1-D-0-A-0.pdb	133.838378906	25.347	23.7522	-2.61328	34.9339	15.216
CSM2	YIL132C	P40465	PSY3	YLR376C	Q12318	P40465-Q12318-EXP-3vu9.pdb1-B-0-A-0.pdb	1195.86572266	11.6209	24.6566	-31.853	-42.5109	-10.4759
SSF1	YHR066W	P38789	RRP15	YPR143W	Q06511	P38789-Q06511-EXP-6c0f.pdb1-v-0-w-0.pdb	929.357177734	20.5591	3.16898	-20.7953	125.32	16.6339
RPF1	YHR088W	P38805	RRP15	YPR143W	Q06511	P38805-Q06511-EXP-6c0f.pdb1-I-0-w-0.pdb	153.322509766	29.0293	3.16179	0.103947	98.0156	12.6946
RRP4	YHR069C	P38792	SKI6	YGR195W	P46948	P38792-P46948-EXP-5jea.pdb1-H-0-B-0.pdb	1127.82128906	21.6494	18.7668	-18.1941	35.207	8.94225
LRP1	YHR081W	P38801	MTR4	YJL050W	P47047	P38801-P47047-EXP-4wfd.pdb2-E-0-F-0.pdb	312.26324462900004	5.12819	0.499017	-12.0288	3.66341	6.8449
YNG2	YHR090C	P38806	EPL1	YFL024C	P43572	P38806-P43572-EXP-5j9t.pdb1-H-0-G-0.pdb	2763.40234375	3.45173	20.1913	-75.9331	-9.75977	78.8661
YNG2	YHR090C	P38806	EAF6	YJR082C	P47128	P38806-P47128-EXP-5j9t.pdb2-D-0-B-0.pdb	562.804199219	2.95791	3.69816	-15.1396	-18.3915	21.5434
EPL1	YFL024C	P43572	EAF6	YJR082C	P47128	P43572-P47128-EXP-5j9t.pdb2-C-0-B-0.pdb	1706.40771484	19.4624	4.12417	-46.102	57.4804	29.9859
YNG2	YHR090C	P38806	ESA1	YOR244W	Q08649	P38806-Q08649-EXP-5j9t.pdb2-D-0-A-0.pdb	163.901855469	2.51488	15.1897	-0.353393	-19.6652	-37.3923
EPL1	YFL024C	P43572	ESA1	YOR244W	Q08649	P43572-Q08649-EXP-5j9t.pdb1-G-0-E-0.pdb	2798.75878906	22.4543	17.6421	-63.725	70.3577	-25.1086
TRA1	YHR099W	P38811	EAF5	YEL018W	P39995	P38811-P39995-EXP-5y81.pdb1-A-0-H-0.pdb	279.157226562					
TRA1	YHR099W	P38811	EAF1	YDR359C	Q06337	P38811-Q06337-EXP-5y81.pdb1-B-0-C-0.pdb	575.725097656	896.516	89.4516	-6.25319	1422.8	226.822
ACT1	YFL039C	P60010	EAF1	YDR359C	Q06337	P60010-Q06337-EXP-5y81.pdb1-G-0-E-0.pdb	683.9421386719999	72.6865	6.13855	-15.3497	205.291	49.8749
ARP4	YJL081C	P80428	EAF1	YDR359C	Q06337	P80428-Q06337-EXP-5y81.pdb1-F-0-E-0.pdb	1096.37182617	74.1016	5.15819	-13.0473	310.937	48.9238
SET1	YHR119W	P38827	BRE2	YLR015W	P43132	P38827-P43132-EXP-6ven.pdb1-N-0-O-0.pdb	206.080078125	17.7468	34.955	-2.05277	102.059	97.6578
SWD1	YAR003W	P39706	BRE2	YLR015W	P43132	P39706-P43132-EXP-6ven.pdb1-M-0-O-0.pdb	486.000976562	56.8224	33.0535	-8.9957	201.475	99.8715
RTT107	YHR154W	P38850	KRE29	YER038C	P40026	P38850-P40026-EXP-6j0w.pdb2-B-0-D-0.pdb	1530.91894531	46.3391	4.31225	-16.4377	62.809	29.9473
RTT107	YHR154W	P38850	MMS22	YLR320W	Q06164	P38850-Q06164-EXP-6j0x.pdb2-B-0-F-0.pdb	888.3706054689999	20.8783	0.468817	-20.1497	-45.4077	12.9826
RTT107	YHR154W	P38850	SLX4	YLR135W	Q12098	P38850-Q12098-EXP-6j0y.pdb1-A-0-C-0.pdb	1607.40136719	27.7526	2.93997	-38.4822	-62.9786	24.7337
ATG7	YHR171W	P38862	ATG3	YNR007C	P40344	P38862-P40344-EXP-3t7g.pdb1-A-0-C-0.pdb	476.968322754	20.8438	0.301684	-14.6205	-29.1549	8.51307
ATG7	YHR171W	P38862	ATG10	YLL042C	Q07879	P38862-Q07879-EXP-4gsk.pdb1-B-0-Y-0.pdb	1676.82080078	33.1976	12.6472	-26.6157	-19.053	2.15486
SPC97	YHR172W	P38863	TUB4	YLR212C	P53378	P38863-P53378-EXP-5flz.pdb1-A-4-C-4.pdb	1596.35253906	44.9047	37.2305	-21.8497	203.786	217.412
SPC97	YHR172W	P38863	SPC98	YNL126W	P53540	P38863-P53540-EXP-5flz.pdb1-A-2-B-1.pdb	816.8046875	42.9987	38.1656	-9.23952	200.195	146.104
TUB4	YLR212C	P53378	SPC98	YNL126W	P53540	P53378-P53540-EXP-5flz.pdb1-D-3-B-3.pdb	1822.47851562	45.4276	37.5656	-15.5571	224.012	156.859
IKI1	YHR187W	P38874	ELP4	YPL101W	Q02884	P38874-Q02884-EXP-4a8j.pdb1-E-0-D-0.pdb	858.7172851560001	15.7331	20.6371	-17.6383	-26.8494	-34.9907
IKI1	YHR187W	P38874	ELP6	YMR312W	Q04868	P38874-Q04868-EXP-4a8j.pdb1-E-0-C-0.pdb	1567.25927734	14.1947	21.6963	-33.1341	-24.5971	-6.87714
ELP4	YPL101W	Q02884	ELP6	YMR312W	Q04868	Q02884-Q04868-EXP-4a8j.pdb1-D-0-F-0.pdb	1391.91259766	20.2521	22.2922	-25.2652	-34.1194	2.47878
NVJ1	YHR195W	P38881	VAC8	YEL013W	P39968	P38881-P39968-EXP-5xjg.pdb1-B-0-A-0.pdb	2026.28491211	0.48525	23.6446	-42.7462	22.4579	-42.0934
UTP9	YHR196W	P38882	UTP8	YGR128C	P53276	P38882-P53276-EXP-6nd4.pdb1-K-0-I-0.pdb	426.31958007800006	4.39536	10.6344	-29.254	42.5189	39.0175
UTP9	YHR196W	P38882	UTP5	YDR398W	Q04177	P38882-Q04177-EXP-6nd4.pdb1-K-0-L-0.pdb	112.261962891	4.91318	88.9359	-12.2988	37.9094	209.187
UTP18	YJL069C	P40362	UTP5	YDR398W	Q04177	P40362-Q04177-EXP-6nd4.pdb1-S-0-L-0.pdb	374.521484375	220.223	81.5572	-3.14486	354.263	204.097
UTP8	YGR128C	P53276	UTP5	YDR398W	Q04177	P53276-Q04177-EXP-6nd4.pdb1-I-0-L-0.pdb	111.305664062	11.0637	86.836	-4.59694	35.4449	207.828
NAN1	YPL126W	Q02931	UTP5	YDR398W	Q04177	Q02931-Q04177-EXP-6nd4.pdb1-H-0-L-0.pdb	743.557617188	241.788	89.2404	-8.91803	567.274	217.768
UTP9	YHR196W	P38882	UTP15	YMR093W	Q04305	P38882-Q04305-EXP-6nd4.pdb1-K-0-J-0.pdb	127.797119141	4.79869	86.0069	-7.45703	38.0855	263.317
UTP18	YJL069C	P40362	UTP15	YMR093W	Q04305	P40362-Q04305-EXP-6nd4.pdb1-S-0-J-0.pdb	398.041015625	220.514	101.222	-8.35848	353.192	294.935
NAN1	YPL126W	Q02931	UTP15	YMR093W	Q04305	Q02931-Q04305-EXP-6nd4.pdb1-H-0-J-0.pdb	343.276367188	223.755	92.6026	-11.4482	547.39	283.99
UTP5	YDR398W	Q04177	UTP15	YMR093W	Q04305	Q04177-Q04305-EXP-6nd4.pdb1-L-0-J-0.pdb	1181.81054688	99.8028	121.618	-54.3173	235.924	332.902
CHL4	YDR254W	P38907	MCM21	YDR318W	Q06675	P38907-Q06675-EXP-6qlf.pdb1-N-0-O-0.pdb	1927.88867188	22.6484	9.9075	-40.2215	112.99	51.8801
OKP1	YGR179C	P53298	MCM21	YDR318W	Q06675	P53298-Q06675-EXP-6qlf.pdb1-Q-0-O-0.pdb	288.9375	10.9301	9.67069	-0.252955	77.4937	45.5249
CTF19	YPL018W	Q02732	MCM21	YDR318W	Q06675	Q02732-Q06675-EXP-6qlf.pdb1-P-0-O-0.pdb	2202.33105469	18.639	8.01749	-54.2831	91.4603	50.9934
NKP2	YLR315W	Q06162	MCM21	YDR318W	Q06675	Q06162-Q06675-EXP-6qlf.pdb1-Z-0-O-0.pdb	169.934082031	11.98	10.0789	-4.31345	70.9083	44.8801
TIF11	YMR260C	P38912	FUN12	YAL035W	P39730	P38912-P39730-EXP-3wbk.pdb1-C-0-A-0.pdb	314.331359863	4.76062	119.591	-2.64924	14.4977	89.1124
MLH1	YMR167W	P38920	EXO1	YOR033C	P39875	P38920-P39875-EXP-4fmo.pdb1-A-0-C-0.pdb	398.528991699	11.3233	0.0481104	-8.9825	-21.0896	4.07518
MLH1	YMR167W	P38920	NTG2	YOL043C	Q08214	P38920-Q08214-EXP-4fmn.pdb1-A-0-C-0.pdb	416.58715820300006	10.3153	0.0558627	-10.7671	-24.9976	4.16822
SEC31	YDL195W	P38968	SEC13	YLR208W	Q04491	P38968-Q04491-EXP-2pm7.pdb1-C-0-D-0.pdb	2286.84912109	31.2251	52.4762	-47.9475	60.3158	78.8553
SEC16	YPL085W	P48415	SEC13	YLR208W	Q04491	P48415-Q04491-EXP-3mzk.pdb1-B-0-A-0.pdb	2745.08349609	29.9092	36.2174	-57.4595	35.2194	50.8609
NUP145	YGL092W	P49687	SEC13	YLR208W	Q04491	P49687-Q04491-EXP-3iko.pdb1-B-0-A-0.pdb	2384.57421875	77.8477	69.4514	-26.5155	196.481	241.85
NUP84	YDL116W	P52891	SEC13	YLR208W	Q04491	P52891-Q04491-EXP-3jro.pdb1-C-0-A-0.pdb	2111.42089844	97.5607	108.607	-17.3871	382.714	389.9
SMC2	YFR031C	P38989	SMC4	YLR086W	Q12267	P38989-Q12267-EXP-4rsi.pdb1-A-0-B-0.pdb	2246.24121094	26.5915	43.5101	-19.6423	129.347	221.989
STT3	YGL022W	P39007	OST3	YOR085W	P48439	P39007-P48439-EXP-6ezn.pdb1-F-0-C-0.pdb	2309.96630859	70.7223	8.27103	-76.073	228.099	52.5105
STT3	YGL022W	P39007	OST4	YDL232W	Q99380	P39007-Q99380-EXP-6ezn.pdb1-F-0-D-0.pdb	1577.24060059	68.8328	1.63085	-41.796	225.275	7.31176
CCT3	YJL014W	P39077	CCT6	YDR188W	P39079	P39077-P39079-EXP-6ks6.pdb1-g-0-z-0.pdb	3408.44921875	23.4335	34.3487	-43.6334	207.509	231.562
PCF11	YDR228C	P39081	CLP1	YOR250C	Q08685	P39081-Q08685-EXP-4oi4.pdb1-B-0-A-0.pdb	1594.6829834	0.160567	28.2081	-35.327	17.4824	-10.2041
PIK1	YNL267W	P39104	FRQ1	YDR373W	Q06389	P39104-Q06389-EXP-pdb2ju0.ent-B-0-A-0.pdb	1708.64648438	20.6205	79.0195	-13.7064	78.8786	211.3
DHH1	YDL160C	P39517	EDC3	YEL015W	P39998	P39517-P39998-EXP-4bru.pdb1-A-0-B-0.pdb	1095.25280762	24.8036	2.53547	-27.7494	-21.6559	30.311
PRP39	YML046W	P39682	NAM8	YHR086W	Q00539	P39682-Q00539-EXP-6n7r.pdb1-E-0-F-0.pdb	2080.89794922	245.834	20.3823	-35.5455	330.95	112.564
PRP39	YML046W	P39682	PRP42	YDR235W	Q03776	P39682-Q03776-EXP-6n7r.pdb1-E-0-D-0.pdb	3485.375	247.488	53.2235	-73.2965	344.906	-0.228915
SMX2	YFL017W-A	P40204	PRP42	YDR235W	Q03776	P40204-Q03776-EXP-6n7r.pdb1-Q-0-D-0.pdb	137.512207031	9.299	56.4369	-1.13468	30.8924	-10.7384
SMD3	YLR147C	P43321	PRP42	YDR235W	Q03776	P43321-Q03776-EXP-6n7r.pdb1-N-0-D-0.pdb	286.742675781	6.00096	54.2206	-2.45495	22.4461	-6.70461
SNU71	YGR013W	P53207	PRP42	YDR235W	Q03776	P53207-Q03776-EXP-6n7r.pdb1-H-0-D-0.pdb	959.590332031	3.57275	56.0582	-19.7656	15.2877	-6.53203
NAM8	YHR086W	Q00539	PRP42	YDR235W	Q03776	Q00539-Q03776-EXP-6n7r.pdb1-F-0-D-0.pdb	1223.61669922	21.7594	55.9254	-16.2207	111.542	-6.69354
SNP1	YIL061C	Q00916	PRP42	YDR235W	Q03776	Q00916-Q03776-EXP-6n7r.pdb1-A-0-D-0.pdb	163.300292969	91.6604	56.8368	-1.14744	149.412	-4.68259
PRP39	YML046W	P39682	SNU56	YDR240C	Q03782	P39682-Q03782-EXP-6n7r.pdb1-E-0-G-0.pdb	195.12841796900005	245.948	21.7273	-3.30659	329.619	9.72634
SNU71	YGR013W	P53207	SNU56	YDR240C	Q03782	P53207-Q03782-EXP-6n7r.pdb1-H-0-G-0.pdb	298.868164062	3.51494	23.1816	-5.90751	10.9363	14.4906
NAM8	YHR086W	Q00539	SNU56	YDR240C	Q03782	Q00539-Q03782-EXP-6n7r.pdb1-F-0-G-0.pdb	1220.12304688	21.4926	21.8896	-32.3037	111.808	19.9537
PRP42	YDR235W	Q03776	SNU56	YDR240C	Q03782	Q03776-Q03782-EXP-6n7r.pdb1-D-0-G-0.pdb	1937.02294922	55.3072	23.3315	-33.1605	-5.04866	22.3981
PRP39	YML046W	P39682	YHC1	YLR298C	Q05900	P39682-Q05900-EXP-6n7r.pdb1-E-0-B-0.pdb	196.129882812	245.589	13.9002	-3.07782	329.586	142.073
SMD3	YLR147C	P43321	YHC1	YLR298C	Q05900	P43321-Q05900-EXP-6n7r.pdb1-N-0-B-0.pdb	724.6274414060001	5.09634	12.8961	-13.6897	22.9081	142.723
NAM8	YHR086W	Q00539	YHC1	YLR298C	Q05900	Q00539-Q05900-EXP-6n7r.pdb1-F-0-B-0.pdb	1106.26416016	20.7097	13.9938	-22.0874	108.885	146.387
SNP1	YIL061C	Q00916	YHC1	YLR298C	Q05900	Q00916-Q05900-EXP-6n7r.pdb1-A-0-B-0.pdb	476.766113281	90.6544	14.0786	-10.6289	149.718	143.688
PRP42	YDR235W	Q03776	YHC1	YLR298C	Q05900	Q03776-Q05900-EXP-6n7r.pdb1-D-0-B-0.pdb	2734.81347656	55.8136	15.0813	-52.6673	1.91046	151.541
SNU56	YDR240C	Q03782	YHC1	YLR298C	Q05900	Q03782-Q05900-EXP-6n7r.pdb1-G-0-B-0.pdb	114.299316406	21.6003	13.54	-2.30633	12.1254	142.467
PRP39	YML046W	P39682	LEA1	YPL213W	Q08963	P39682-Q08963-EXP-6g90.pdb1-D-0-W-0.pdb	121.026367188	188.918	87.1442	-0.0601815	185.791	192.628
SMB1	YER029C	P40018	LEA1	YPL213W	Q08963	P40018-Q08963-EXP-6j6g.pdb1-s-0-b-0.pdb	246.289794922	16.7157	176.865	1.41093	46.4498	261.996
MSL1	YIR009W	P40567	LEA1	YPL213W	Q08963	P40567-Q08963-EXP-6j6g.pdb1-a-0-b-0.pdb	183.102539062	35.9067	176.279	-12.8974	50.5366	265.356
SYF1	YDR416W	Q04048	LEA1	YPL213W	Q08963	Q04048-Q08963-EXP-6exn.pdb1-T-0-W-0.pdb	130.913574219	414.943	31.0556	-0.999585	178.426	136.316
RBG1	YAL036C	P39729	TMA46	YOR091W	Q12000	P39729-Q12000-EXP-4a9a.pdb1-A-0-C-0.pdb	2887.82568359	26.1053	3.31307	-88.7311	2.27456	53.1603
SLN1	YIL147C	P39928	YPD1	YDL235C	Q07688	P39928-Q07688-EXP-2r25.pdb1-B-0-A-0.pdb	930.978515625	20.2819	11.7869	-26.1306	-6.46035	-11.1519
SSK1	YLR006C	Q07084	YPD1	YDL235C	Q07688	Q07084-Q07688-EXP-5kbx.pdb1-B-0-A-0.pdb	743.689453125	6.93746	9.82795	-20.419	-5.01765	6.65552
RPS26A	YGL189C	P39938	TSR2	YLR435W	Q06672	P39938-Q06672-EXP-6g04.pdb1-B-0-A-0.pdb	1155.77758789	1.32541	8.57528	-23.8783	24.6426	89.9719
VAC8	YEL013W	P39968	ATG13	YPR185W	Q06628	P39968-Q06628-EXP-6kbm.pdb1-A-0-B-0.pdb	1306.72399902	34.3406	0.615925	-20.6914	4.75406	16.3729
SNU13	YEL026W	P39990	UTP18	YJL069C	P40362	P39990-P40362-EXP-6nd4.pdb1-e-0-S-0.pdb	171.75390625	18.513	87.4293	-6.68524	19.2114	216.831
SNU13	YEL026W	P39990	RSA1	YPL193W	Q08932	P39990-Q08932-EXP-4nut.pdb1-A-0-B-0.pdb	865.674072266	6.50742	2.04185	-26.5911	-29.0736	6.36071
HIT1	YJR055W	P46973	RSA1	YPL193W	Q08932	P46973-Q08932-EXP-2mjf.pdb1-B-0-A-0.pdb	1734.70239258	9.82767	2.84803	-47.5247	58.6164	31.8202
SPC25	YER018C	P40014	DSN1	YIR010W	P40568	P40014-P40568-EXP-5t6j.pdb1-B-0-C-0.pdb	486.104980469	3.51243	0.0841079	-12.1816	-5.99318	3.52714
SPC25	YER018C	P40014	CNN1	YFR046C	P43618	P40014-P43618-EXP-4geq.pdb1-A-0-F-0.pdb	620.2312011719999	1.82653	0.269189	-16.2775	-9.04874	-3.09369
SMB1	YER029C	P40018	SNP1	YIL061C	Q00916	P40018-Q00916-EXP-6n7r.pdb1-K-0-A-0.pdb	443.118164062	7.7969	93.9617	-0.19845	43.3487	150.611
SMX2	YFL017W-A	P40204	SNP1	YIL061C	Q00916	P40204-Q00916-EXP-5zwn.pdb1-g-0-Q-0.pdb	103.235107422	7.26828	59.375	0.185732	36.9365	123.238
SMD3	YLR147C	P43321	SNP1	YIL061C	Q00916	P43321-Q00916-EXP-6n7r.pdb1-N-0-A-0.pdb	803.408203125	5.51908	94.3135	-11.6376	25.2636	150.083
SMX3	YPR182W	P54999	SNP1	YIL061C	Q00916	P54999-Q00916-EXP-6n7r.pdb1-P-0-A-0.pdb	275.831054688	3.81183	94.7008	-3.23219	21.5721	149.426
CHZ1	YER030W	P40019	HTZ1	YOL012C	Q12692	P40019-Q12692-EXP-6ae8.pdb1-C-0-A-0.pdb	487.714355469	0.0348914	9.05952	-15.4844	11.6405	-56.0935
SWR1	YDR334W	Q05471	HTZ1	YOL012C	Q12692	Q05471-Q12692-EXP-4m6b.pdb2-F-0-D-0.pdb	987.839233398	0.748238	11.9162	-32.3933	14.0169	-52.5737
ESA1	YOR244W	Q08649	HTZ1	YOL012C	Q12692	Q08649-Q12692-EXP-5j9q.pdb1-E-0-L-0.pdb	346.421081543	18.5583	1.72415	1.58323	18.7857	5.2901
GET2	YER083C	P40056	GET3	YDL100C	Q12154	P40056-Q12154-EXP-3zs9.pdb1-C-0-B-0.pdb	825.7272949219999	1.96858	21.7342	-26.6647	10.7108	-30.4469
GET1	YGL020C	P53192	GET3	YDL100C	Q12154	P53192-Q12154-EXP-3b2e.pdb2-G-0-C-0.pdb	533.305664062	14.4968	51.4657	-13.6476	79.2137	185.603
GET4	YOR164C	Q12125	GET3	YDL100C	Q12154	Q12125-Q12154-EXP-5bw8.pdb1-C-0-B-0.pdb	634.650390625	24.9598	22.5215	-12.6187	-46.5014	-23.3322
LSM4	YER112W	P40070	LSM7	YNL147W	P53905	P40070-P53905-EXP-4c92.pdb1-D-0-G-0.pdb	720.9152832030001	9.23245	5.79917	-15.5721	5.71133	4.33443
LSM5	YER146W	P40089	LSM7	YNL147W	P53905	P40089-P53905-EXP-4c92.pdb1-E-0-G-0.pdb	964.959472656	6.25778	7.1008	-28.6173	9.09796	9.27834
PRP24	YMR268C	P49960	LSM7	YNL147W	P53905	P49960-P53905-EXP-5vsu.pdb1-A-0-G-0.pdb	173.951171875	37.6828	7.80112	-3.79428	8.08213	3.32907
LSM5	YER146W	P40089	LSM6	YDR378C	Q06406	P40089-Q06406-EXP-4c92.pdb1-E-0-F-0.pdb	807.6823730469999	6.12984	6.05065	-23.1161	11.368	19.3801
LSM1	YJL124C	P47017	LSM6	YDR378C	Q06406	P47017-Q06406-EXP-4c92.pdb1-A-0-F-0.pdb	181.334960938	6.75679	5.74535	-3.57529	4.3576	18.9091
LSM8	YJR022W	P47093	LSM6	YDR378C	Q06406	P47093-Q06406-EXP-6aso.pdb1-H-0-F-0.pdb	323.244384766	13.7358	6.89785	-7.27279	48.4157	10.4127
LSM3	YLR438C-A	P57743	LSM6	YDR378C	Q06406	P57743-Q06406-EXP-4c92.pdb1-C-0-F-0.pdb	715.378662109	11.6853	5.93348	-14.428	10.9604	21.2827
SCC4	YER147C	P40090	SCC2	YDR180W	Q04002	P40090-Q04002-EXP-4xdn.pdb1-A-0-B-0.pdb	6029.94775391	37.4029	5.09027	-183.234	-137.778	96.2229
SMX2	YFL017W-A	P40204	LUC7	YDL087C	Q07508	P40204-Q07508-EXP-6n7r.pdb1-Q-0-I-0.pdb	196.92138671900005	9.25124	7.81719	-1.903	31.3433	35.094
SNU71	YGR013W	P53207	LUC7	YDL087C	Q07508	P53207-Q07508-EXP-6n7r.pdb1-H-0-I-0.pdb	311.075683594	3.65012	8.75345	-2.70006e-13	10.4548	33.6236
YHC1	YLR298C	Q05900	LUC7	YDL087C	Q07508	Q05900-Q07508-EXP-6n7r.pdb1-B-0-I-0.pdb	137.639648438	12.5859	7.90253	-2.37869	144.008	39.5524
SMD2	YLR275W	Q06217	LUC7	YDL087C	Q07508	Q06217-Q07508-EXP-6n7p.pdb1-M-0-I-0.pdb	89.48266601559999	9.46624	20.001	-0.576595	38.3348	52.5236
SMX2	YFL017W-A	P40204	SME1	YOR159C	Q12330	P40204-Q12330-EXP-6j6g.pdb1-x-0-u-0.pdb	802.077880859	10.8762	6.76478	-16.9371	42.9001	16.4708
SMX3	YPR182W	P54999	SME1	YOR159C	Q12330	P54999-Q12330-EXP-6n7r.pdb1-P-0-O-0.pdb	730.853759766	3.54974	4.25078	-23.5577	22.8147	6.88491
